osm_id,name,ref,type,oneway,bridge,maxspeed,BUFF_DIST,ORIG_FID
1241544136,None,None,residential,0,0,0,10.0,12724
1241544137,None,None,residential,0,0,0,10.0,12725
1241544138,None,None,residential,0,0,0,10.0,12726
1241544139,None,None,residential,0,0,0,10.0,12727
1241544140,None,None,residential,0,0,0,10.0,12728
1241544141,None,None,residential,0,0,0,10.0,12729
1241544142,None,None,residential,0,0,0,10.0,12730
1241544143,None,None,residential,0,0,0,10.0,12731
1241544144,None,None,tertiary,0,0,0,10.0,12732
1241544145,None,None,residential,0,0,0,10.0,12733
1241544146,None,None,residential,0,0,0,10.0,12734
1241544147,None,None,residential,0,0,0,10.0,12735
1241544148,None,None,residential,0,0,0,10.0,12736
1241544149,None,None,residential,0,0,0,10.0,12737
1241544150,None,None,residential,0,0,0,10.0,12738
1241544151,None,None,residential,0,0,0,10.0,12739
1241544211,None,None,residential,0,0,0,10.0,12740
1241544212,None,None,residential,0,0,0,10.0,12741
1241544213,None,None,residential,0,0,0,10.0,12742
1241544214,None,None,residential,0,0,0,10.0,12743
1241544215,None,None,residential,0,0,0,10.0,12744
1241544216,None,None,residential,0,0,0,10.0,12745
1241544217,None,None,residential,0,0,0,10.0,12746
1241544218,None,None,residential,0,0,0,10.0,12747
1241544219,None,None,residential,0,0,0,10.0,12748
1241544220,None,None,residential,0,0,0,10.0,12749
1241544221,None,None,residential,0,0,0,10.0,12750
1241544222,None,None,residential,0,0,0,10.0,12751
1241544223,None,None,residential,0,0,0,10.0,12752
1241544224,None,None,residential,0,0,0,10.0,12753
1241544225,None,None,residential,0,0,0,10.0,12754
1241544226,None,None,residential,0,0,0,10.0,12755
1241544227,None,None,residential,0,0,0,10.0,12756
1241544228,None,None,residential,0,0,0,10.0,12757
1241544229,None,None,residential,0,0,0,10.0,12758
1241544230,None,None,residential,0,0,0,10.0,12759
1241544231,None,None,residential,0,0,0,10.0,12760
1241544232,None,None,residential,0,0,0,10.0,12761
1241544233,None,None,residential,0,0,0,10.0,12762
1241544234,None,None,residential,0,0,0,10.0,12763
1241544235,None,None,residential,0,0,0,10.0,12764
1241544236,None,None,residential,0,0,0,10.0,12765
1241544237,None,None,residential,0,0,0,10.0,12766
1241544238,None,None,residential,0,0,0,10.0,12767
1241544239,None,None,residential,0,0,0,10.0,12768
1241544240,None,None,residential,0,0,0,10.0,12769
1241544241,None,None,residential,0,0,0,10.0,12770
1241544242,None,None,residential,0,0,0,10.0,12771
1241544243,None,None,residential,0,0,0,10.0,12772
1241544244,None,None,residential,0,0,0,10.0,12773
1241544245,None,None,tertiary,0,0,0,10.0,12774
1241544246,None,None,residential,0,0,0,10.0,12775
1241544247,None,None,residential,0,0,0,10.0,12776
1241544248,None,None,residential,0,0,0,10.0,12777
1241544249,None,None,residential,0,0,0,10.0,12778
1241544250,None,None,residential,0,0,0,10.0,12779
1241544251,None,None,residential,0,0,0,10.0,12780
1241544252,None,None,residential,0,0,0,10.0,12781
1241544253,None,None,residential,0,0,0,10.0,12782
1241544254,None,None,residential,0,0,0,10.0,12783
1241544255,None,None,residential,0,0,0,10.0,12784
1241544256,None,None,residential,0,0,0,10.0,12785
1241544257,None,None,residential,0,0,0,10.0,12786
1241545137,None,None,residential,0,0,0,10.0,12787
1241545138,None,None,residential,0,0,0,10.0,12788
1241545139,None,None,residential,0,0,0,10.0,12789
1241545140,None,None,residential,0,0,0,10.0,12790
1241545141,None,None,residential,0,0,0,10.0,12791
1241545142,None,None,residential,0,0,0,10.0,12792
1241545143,None,None,residential,0,0,0,10.0,12793
1241545144,None,None,residential,0,0,0,10.0,12794
1241545145,None,None,residential,0,0,0,10.0,12795
1241545146,None,None,residential,0,0,0,10.0,12796
1241545147,None,None,residential,0,0,0,10.0,12797
1241545148,None,None,residential,0,0,0,10.0,12798
1241545149,None,None,residential,0,0,0,10.0,12799
1241545150,None,None,residential,0,0,0,10.0,12800
1241545151,None,None,residential,0,0,0,10.0,12801
1241545152,None,None,residential,0,0,0,10.0,12802
1241545153,None,None,residential,0,0,0,10.0,12803
1241545154,None,None,residential,0,0,0,10.0,12804
1241545155,None,None,residential,0,0,0,10.0,12805
1241545156,None,None,residential,0,0,0,10.0,12806
1241545157,None,None,residential,0,0,0,10.0,12807
1241545158,None,None,residential,0,0,0,10.0,12808
1241545159,None,None,residential,0,0,0,10.0,12809
1241545160,None,None,residential,0,0,0,10.0,12810
1241545161,None,None,residential,0,0,0,10.0,12811
1241545162,None,None,residential,0,0,0,10.0,12812
1241545163,None,None,residential,0,0,0,10.0,12813
1241545164,None,None,residential,0,0,0,10.0,12814
1241545165,None,None,residential,0,0,0,10.0,12815
1241545166,None,None,unclassified,0,0,0,10.0,12816
1241545167,None,None,residential,0,0,0,10.0,12817
1241545168,None,None,residential,0,0,0,10.0,12818
1241545169,None,None,residential,0,0,0,10.0,12819
1241545170,None,None,residential,0,0,0,10.0,12820
1241545171,None,None,residential,0,0,0,10.0,12821
1241545172,None,None,residential,0,0,0,10.0,12822
1241545173,None,None,residential,0,0,0,10.0,12823
1241545174,None,None,residential,0,0,0,10.0,12824
1241545175,None,None,residential,0,0,0,10.0,12825
1241545176,None,None,residential,0,0,0,10.0,12826
1241545177,None,None,residential,0,0,0,10.0,12827
1241545178,None,None,residential,0,0,0,10.0,12828
1241545179,None,None,residential,0,0,0,10.0,12829
1241545203,None,None,residential,0,0,0,10.0,12830
1241545204,None,None,residential,0,0,0,10.0,12831
1241545205,None,None,residential,0,0,0,10.0,12832
1241545206,None,None,residential,0,0,0,10.0,12833
1241545207,None,None,residential,0,0,0,10.0,12834
1241545208,None,None,residential,0,0,0,10.0,12835
1241545209,None,None,residential,0,0,0,10.0,12836
1241545210,None,None,residential,0,0,0,10.0,12837
1241545211,None,None,residential,0,0,0,10.0,12838
1241545212,None,None,residential,0,0,0,10.0,12839
1241545213,None,None,residential,0,0,0,10.0,12840
1241545214,None,None,residential,0,0,0,10.0,12841
1241545215,None,None,residential,0,0,0,10.0,12842
1241545216,None,None,residential,0,0,0,10.0,12843
1241545217,None,None,residential,0,0,0,10.0,12844
1241545218,None,None,residential,0,0,0,10.0,12845
1241545219,None,None,residential,0,0,0,10.0,12846
1241545220,None,None,unclassified,0,0,0,10.0,12847
1241545221,None,None,residential,0,0,0,10.0,12848
1241545222,None,None,residential,0,0,0,10.0,12849
1241545223,None,None,residential,0,0,0,10.0,12850
1241545224,None,None,residential,0,0,0,10.0,12851
1241545225,None,None,residential,0,0,0,10.0,12852
1241545226,None,None,residential,0,0,0,10.0,12853
1241545227,None,None,residential,0,0,0,10.0,12854
1241545228,None,None,residential,0,0,0,10.0,12855
1241545229,None,None,residential,0,0,0,10.0,12856
1241545230,None,None,residential,0,0,0,10.0,12857
1241545231,None,None,residential,0,0,0,10.0,12858
1241545232,None,None,residential,0,0,0,10.0,12859
1241545233,None,None,residential,0,0,0,10.0,12860
1241545234,None,None,residential,0,0,0,10.0,12861
1241545235,None,None,residential,0,0,0,10.0,12862
1241545236,None,None,residential,0,0,0,10.0,12863
1241545237,None,None,residential,0,0,0,10.0,12864
1241545406,None,None,residential,0,0,0,10.0,12865
1241545407,None,None,residential,0,0,0,10.0,12866
1241545408,None,None,residential,0,0,0,10.0,12867
1241545409,None,None,residential,0,0,0,10.0,12868
1241545410,None,None,residential,0,0,0,10.0,12869
1241545411,None,None,residential,0,0,0,10.0,12870
1241545412,None,None,residential,0,0,0,10.0,12871
1241545413,None,None,residential,0,0,0,10.0,12872
1241545414,None,None,residential,0,0,0,10.0,12873
1241545415,None,None,residential,0,0,0,10.0,12874
1241545416,None,None,residential,0,0,0,10.0,12875
1241545417,None,None,residential,0,0,0,10.0,12876
1241545418,None,None,residential,0,0,0,10.0,12877
1241545419,None,None,residential,0,0,0,10.0,12878
1241545420,None,None,residential,0,0,0,10.0,12879
1241545421,None,None,residential,0,0,0,10.0,12880
1241545422,None,None,residential,0,0,0,10.0,12881
1241545423,None,None,residential,0,0,0,10.0,12882
1241545424,None,None,residential,0,0,0,10.0,12883
1241545425,None,None,residential,0,0,0,10.0,12884
1241545426,None,None,residential,0,0,0,10.0,12885
1241545427,None,None,residential,0,0,0,10.0,12886
1241545428,None,None,residential,0,0,0,10.0,12887
1241545429,None,None,residential,0,0,0,10.0,12888
1241545430,None,None,residential,0,0,0,10.0,12889
1241545431,None,None,residential,0,0,0,10.0,12890
1241545432,None,None,residential,0,0,0,10.0,12891
1241545433,None,None,residential,0,0,0,10.0,12892
1241545434,None,None,track,0,0,0,10.0,12893
1241545435,None,None,track,0,0,0,10.0,12894
1241545437,None,None,residential,0,0,0,10.0,12895
1241545438,None,None,residential,0,0,0,10.0,12896
1241545439,None,None,residential,0,0,0,10.0,12897
1241545440,None,None,residential,0,0,0,10.0,12898
1241545441,None,None,residential,0,0,0,10.0,12899
1241545442,None,None,residential,0,0,0,10.0,12900
1241545443,None,None,residential,0,0,0,10.0,12901
1241545444,None,None,residential,0,0,0,10.0,12902
1241545445,None,None,residential,0,0,0,10.0,12903
1241545446,None,None,residential,0,0,0,10.0,12904
1241545447,None,None,residential,0,0,0,10.0,12905
1241545448,None,None,residential,0,0,0,10.0,12906
1241545449,None,None,residential,0,0,0,10.0,12907
1241545450,None,None,residential,0,0,0,10.0,12908
1241545451,None,None,residential,0,0,0,10.0,12909
1241545452,None,None,residential,0,0,0,10.0,12910
1241545453,None,None,residential,0,0,0,10.0,12911
1241545454,None,None,residential,0,0,0,10.0,12912
1241545455,None,None,residential,0,0,0,10.0,12913
1241545843,None,None,residential,0,0,0,10.0,12914
1241545844,None,None,residential,0,0,0,10.0,12915
1241545846,None,None,residential,0,0,0,10.0,12916
1241545847,None,None,residential,0,0,0,10.0,12917
1241545848,None,None,residential,0,0,0,10.0,12918
1241545849,None,None,residential,0,0,0,10.0,12919
1241545850,None,None,residential,0,0,0,10.0,12920
1241545851,None,None,residential,0,0,0,10.0,12921
1241545852,None,None,residential,0,0,0,10.0,12922
1241545854,None,None,track,0,0,0,10.0,12923
1241545855,None,None,residential,0,0,0,10.0,12924
1241545856,None,None,residential,0,0,0,10.0,12925
1241545857,None,None,residential,0,0,0,10.0,12926
1241545858,None,None,residential,0,0,0,10.0,12927
1241545859,None,None,residential,0,0,0,10.0,12928
1241545860,None,None,residential,0,0,0,10.0,12929
1241545861,None,None,track,0,0,0,10.0,12930
1241545862,None,None,track,0,0,0,10.0,12931
1241545863,None,None,residential,0,0,0,10.0,12932
1241545864,None,None,track,0,0,0,10.0,12933
1241545961,None,None,residential,0,0,0,10.0,12934
1241545962,None,None,residential,0,0,0,10.0,12935
1241545963,None,None,residential,0,0,0,10.0,12936
1241545964,None,None,residential,0,0,0,10.0,12937
1241545965,None,None,residential,0,0,0,10.0,12938
1241545966,None,None,residential,0,0,0,10.0,12939
1241545967,None,None,residential,0,0,0,10.0,12940
1241545968,None,None,residential,0,0,0,10.0,12941
1241545969,None,None,residential,0,0,0,10.0,12942
1241545970,None,None,residential,0,0,0,10.0,12943
1241545971,None,None,residential,0,0,0,10.0,12944
1241545972,None,None,residential,0,0,0,10.0,12945
1241545973,None,None,residential,0,0,0,10.0,12946
1241545974,None,None,residential,0,0,0,10.0,12947
1241545975,None,None,residential,0,0,0,10.0,12948
1241545976,None,None,residential,0,0,0,10.0,12949
1241545977,None,None,residential,0,0,0,10.0,12950
1241545978,None,None,residential,0,0,0,10.0,12951
1241545979,None,None,residential,0,0,0,10.0,12952
1241545980,None,None,residential,0,0,0,10.0,12953
1241545981,None,None,residential,0,0,0,10.0,12954
1241545982,None,None,residential,0,0,0,10.0,12955
1241545983,None,None,residential,0,0,0,10.0,12956
1241545984,None,None,residential,0,0,0,10.0,12957
1241545985,None,None,residential,0,0,0,10.0,12958
1241545986,None,None,residential,0,0,0,10.0,12959
1241545987,None,None,residential,0,0,0,10.0,12960
1241545988,None,None,residential,0,0,0,10.0,12961
1241545989,None,None,residential,0,0,0,10.0,12962
1241545990,None,None,residential,0,0,0,10.0,12963
1241545991,None,None,residential,0,0,0,10.0,12964
1241545992,None,None,residential,0,0,0,10.0,12965
1241545993,None,None,residential,0,0,0,10.0,12966
1241545994,None,None,residential,0,0,0,10.0,12967
1241545995,None,None,residential,0,0,0,10.0,12968
1241545996,None,None,residential,0,0,0,10.0,12969
1241545997,None,None,residential,0,0,0,10.0,12970
1241545998,None,None,residential,0,0,0,10.0,12971
1241545999,None,None,residential,0,0,0,10.0,12972
1241546086,None,None,residential,0,0,0,10.0,12973
1241546087,None,None,residential,0,0,0,10.0,12974
1241546088,None,None,residential,0,0,0,10.0,12975
1241546089,None,None,residential,0,0,0,10.0,12976
1241546090,None,None,residential,0,0,0,10.0,12977
1241546091,None,None,residential,0,0,0,10.0,12978
1241546092,None,None,residential,0,0,0,10.0,12979
1241546093,None,None,unclassified,0,0,0,10.0,12980
1241546094,None,None,residential,0,0,0,10.0,12981
1241546095,None,None,residential,0,0,0,10.0,12982
1241546096,None,None,residential,0,0,0,10.0,12983
1241546097,None,None,residential,0,0,0,10.0,12984
1241546098,None,None,residential,0,0,0,10.0,12985
1241546099,None,None,residential,0,0,0,10.0,12986
1241546100,None,None,residential,0,0,0,10.0,12987
1241546101,None,None,residential,0,0,0,10.0,12988
1241546102,None,None,residential,0,0,0,10.0,12989
1241546103,None,None,residential,0,0,0,10.0,12990
1241546104,None,None,residential,0,0,0,10.0,12991
1241546105,None,None,residential,0,0,0,10.0,12992
1241546106,None,None,residential,0,0,0,10.0,12993
1241546107,None,None,residential,0,0,0,10.0,12994
1241546108,None,None,residential,0,0,0,10.0,12995
1241546109,None,None,residential,0,0,0,10.0,12996
1241546110,None,None,residential,0,0,0,10.0,12997
1241546112,None,None,residential,0,0,0,10.0,12998
1241546113,None,None,residential,0,0,0,10.0,12999
1241546114,None,None,residential,0,0,0,10.0,13000
1241546115,None,None,residential,0,0,0,10.0,13001
1241546116,None,None,residential,0,0,0,10.0,13002
1241546117,None,None,residential,0,0,0,10.0,13003
1241546118,None,None,residential,0,0,0,10.0,13004
1241546119,None,None,residential,0,0,0,10.0,13005
1241546120,None,None,residential,0,0,0,10.0,13006
1241546121,None,None,residential,0,0,0,10.0,13007
1241546122,None,None,residential,0,0,0,10.0,13008
1241546123,None,None,residential,0,0,0,10.0,13009
1241546124,None,None,residential,0,0,0,10.0,13010
1241546125,None,None,residential,0,0,0,10.0,13011
1241546126,None,None,residential,0,0,0,10.0,13012
1241546127,None,None,residential,0,0,0,10.0,13013
1241546128,None,None,unclassified,0,0,0,10.0,13014
1241546129,None,None,residential,0,0,0,10.0,13015
1241546130,None,None,residential,0,0,0,10.0,13016
1241546131,None,None,residential,0,0,0,10.0,13017
1241546132,None,None,residential,0,0,0,10.0,13018
1241546133,None,None,residential,0,0,0,10.0,13019
1241546134,None,None,residential,0,0,0,10.0,13020
1241546135,None,None,residential,0,0,0,10.0,13021
1241546146,None,None,residential,0,0,0,10.0,13022
1241546147,None,None,residential,0,0,0,10.0,13023
1241546148,None,None,residential,0,0,0,10.0,13024
1241546149,None,None,residential,0,0,0,10.0,13025
1241546150,None,None,residential,0,0,0,10.0,13026
1241546151,None,None,residential,0,0,0,10.0,13027
1241546152,None,None,residential,0,0,0,10.0,13028
1241546153,None,None,residential,0,0,0,10.0,13029
1241546154,None,None,residential,0,0,0,10.0,13030
1241546155,None,None,residential,0,0,0,10.0,13031
1241546156,None,None,residential,0,0,0,10.0,13032
1241546157,None,None,residential,0,0,0,10.0,13033
1241546158,None,None,residential,0,0,0,10.0,13034
1241546159,None,None,residential,0,0,0,10.0,13035
1241546160,None,None,residential,0,0,0,10.0,13036
1241546161,None,None,residential,0,0,0,10.0,13037
1241546162,None,None,residential,0,0,0,10.0,13038
1241546163,None,None,residential,0,0,0,10.0,13039
1241546164,None,None,residential,0,0,0,10.0,13040
1241546165,None,None,residential,0,0,0,10.0,13041
1241546166,None,None,residential,0,0,0,10.0,13042
1241546167,None,None,residential,0,0,0,10.0,13043
1241546168,None,None,residential,0,0,0,10.0,13044
1241546169,None,None,residential,0,0,0,10.0,13045
1241546170,None,None,residential,0,0,0,10.0,13046
1241546171,None,None,residential,0,0,0,10.0,13047
1241546172,None,None,residential,0,0,0,10.0,13048
1241547622,None,None,residential,0,0,0,10.0,13049
1241547623,None,None,residential,0,0,0,10.0,13050
1241547624,None,None,residential,0,0,0,10.0,13051
1241547625,None,None,residential,0,0,0,10.0,13052
1241547626,None,None,residential,0,0,0,10.0,13053
1241547627,None,None,residential,0,0,0,10.0,13054
1241547628,None,None,residential,0,0,0,10.0,13055
1241547629,None,None,residential,0,0,0,10.0,13056
1241547630,None,None,residential,0,0,0,10.0,13057
1241547631,None,None,residential,0,0,0,10.0,13058
1241547632,None,None,residential,0,0,0,10.0,13059
1241547633,None,None,residential,0,0,0,10.0,13060
1241547634,None,None,unclassified,0,0,0,10.0,13061
1241547635,None,None,residential,0,0,0,10.0,13062
1241547636,None,None,residential,0,0,0,10.0,13063
1241547637,None,None,residential,0,0,0,10.0,13064
1241547638,None,None,residential,0,0,0,10.0,13065
1241547639,None,None,residential,0,0,0,10.0,13066
1241547640,None,None,residential,0,0,0,10.0,13067
1241547641,None,None,residential,0,0,0,10.0,13068
1241547642,None,None,residential,0,0,0,10.0,13069
1241547643,None,None,residential,0,0,0,10.0,13070
1241547644,None,None,residential,0,0,0,10.0,13071
1241547645,None,None,residential,0,0,0,10.0,13072
1241547646,None,None,residential,0,0,0,10.0,13073
1241547647,None,None,residential,0,0,0,10.0,13074
1241547648,None,None,residential,0,0,0,10.0,13075
1241547649,None,None,residential,0,0,0,10.0,13076
1241547650,None,None,residential,0,0,0,10.0,13077
1241547651,None,None,unclassified,0,0,0,10.0,13078
1241547652,None,None,residential,0,0,0,10.0,13079
1241547653,None,None,residential,0,0,0,10.0,13080
1241547654,None,None,residential,0,0,0,10.0,13081
1241547655,None,None,residential,0,0,0,10.0,13082
1241547656,None,None,residential,0,0,0,10.0,13083
1241547657,None,None,residential,0,0,0,10.0,13084
1241547658,None,None,residential,0,0,0,10.0,13085
1241547659,None,None,residential,0,0,0,10.0,13086
1241547660,None,None,residential,0,0,0,10.0,13087
1241547883,None,None,residential,0,0,0,10.0,13088
1241547884,None,None,residential,0,0,0,10.0,13089
1241547885,None,None,residential,0,0,0,10.0,13090
1241547886,None,None,residential,0,0,0,10.0,13091
1241547887,None,None,residential,0,0,0,10.0,13092
1242064684,None,None,residential,0,0,0,10.0,13093
1242189572,None,None,footway,0,0,0,10.0,13094
1242189573,None,None,footway,0,0,0,10.0,13095
1242189574,None,None,footway,0,0,0,10.0,13096
1242189575,None,None,footway,0,0,0,10.0,13097
1242189576,None,None,footway,0,0,0,10.0,13098
1242189577,None,None,footway,0,0,0,10.0,13099
1242189578,None,None,footway,0,0,0,10.0,13100
1242189579,None,None,footway,0,0,0,10.0,13101
1242190950,None,None,service,0,0,0,10.0,13102
1242190951,None,None,service,0,0,0,10.0,13103
1242190952,None,None,footway,0,0,0,10.0,13104
1242190953,None,None,footway,0,0,0,10.0,13105
1242190954,None,None,footway,0,0,0,10.0,13106
1242190955,None,None,footway,0,0,0,10.0,13107
1242190956,None,None,footway,0,0,0,10.0,13108
1242192704,None,None,footway,0,0,0,10.0,13109
1242192705,None,None,footway,0,0,0,10.0,13110
1242192706,None,None,footway,0,0,0,10.0,13111
1242192707,None,None,footway,0,0,0,10.0,13112
1242196299,None,None,residential,0,0,0,10.0,13113
1242196301,None,None,residential,0,0,0,10.0,13114
1242196302,None,None,residential,0,0,0,10.0,13115
1242196309,None,None,residential,0,0,0,10.0,13116
1242196310,None,None,residential,0,0,0,10.0,13117
1242196311,None,None,residential,0,0,0,10.0,13118
1242196312,None,None,residential,0,0,0,10.0,13119
1242196313,None,None,residential,0,0,0,10.0,13120
1242196314,None,None,residential,0,0,0,10.0,13121
1242196315,None,None,residential,0,0,0,10.0,13122
1242196316,None,None,residential,0,0,0,10.0,13123
1242196317,None,None,residential,0,0,0,10.0,13124
1242196318,None,None,residential,0,0,0,10.0,13125
1242196319,None,None,residential,0,0,0,10.0,13126
1242196320,None,None,residential,0,0,0,10.0,13127
1242196321,None,None,residential,0,0,0,10.0,13128
1242196322,None,None,residential,0,0,0,10.0,13129
1242196323,None,None,residential,0,0,0,10.0,13130
1242196324,None,None,residential,0,0,0,10.0,13131
1242196325,None,None,residential,0,0,0,10.0,13132
1242196326,None,None,residential,0,0,0,10.0,13133
1242196327,None,None,residential,0,0,0,10.0,13134
1242196328,None,None,residential,0,0,0,10.0,13135
1242196329,None,None,residential,0,0,0,10.0,13136
1242196330,None,None,residential,0,0,0,10.0,13137
1242196331,None,None,residential,0,0,0,10.0,13138
1242196332,None,None,residential,0,0,0,10.0,13139
1242196333,None,None,residential,0,0,0,10.0,13140
1242196334,None,None,residential,0,0,0,10.0,13141
1242196335,None,None,residential,0,0,0,10.0,13142
1242196336,None,None,residential,0,0,0,10.0,13143
1242196337,None,None,residential,0,0,0,10.0,13144
1242196338,None,None,residential,0,0,0,10.0,13145
1242196339,None,None,residential,0,0,0,10.0,13146
1242196340,None,None,residential,0,0,0,10.0,13147
1242196341,None,None,residential,0,0,0,10.0,13148
1242196342,None,None,tertiary,0,0,0,10.0,13149
1242196343,None,None,residential,0,0,0,10.0,13150
1242196344,None,None,residential,0,0,0,10.0,13151
1242196345,None,None,residential,0,0,0,10.0,13152
1242196346,None,None,residential,0,0,0,10.0,13153
1242196347,None,None,residential,0,0,0,10.0,13154
1242196348,None,None,residential,0,0,0,10.0,13155
1242196349,None,None,residential,0,0,0,10.0,13156
1242196350,None,None,residential,0,0,0,10.0,13157
1242196351,None,None,residential,0,0,0,10.0,13158
1242197065,None,None,residential,0,0,0,10.0,13159
1242197066,None,None,residential,0,0,0,10.0,13160
1242197067,None,None,residential,0,0,0,10.0,13161
1242197068,None,None,residential,0,0,0,10.0,13162
1242197069,None,None,residential,0,0,0,10.0,13163
1242197070,None,None,residential,0,0,0,10.0,13164
1242197071,None,None,residential,0,0,0,10.0,13165
1242197072,None,None,residential,0,0,0,10.0,13166
1242197073,None,None,track,0,0,0,10.0,13167
1242197075,None,None,residential,0,0,0,10.0,13168
1242380020,None,None,residential,0,0,0,10.0,13169
1242380021,None,None,residential,0,0,0,10.0,13170
1242380022,None,None,residential,0,0,0,10.0,13171
1242386386,None,None,residential,0,0,0,10.0,13172
1242386666,None,None,residential,0,0,0,10.0,13173
1242386667,None,None,residential,0,0,0,10.0,13174
1242388867,None,None,residential,0,0,0,10.0,13175
1242388868,None,None,residential,0,0,0,10.0,13176
1242388869,None,None,residential,0,0,0,10.0,13177
1242388870,None,None,residential,0,0,0,10.0,13178
1242388871,None,None,residential,0,0,0,10.0,13179
1242388978,None,None,residential,0,0,0,10.0,13180
1242388979,None,None,residential,0,0,0,10.0,13181
1242388980,None,None,residential,0,0,0,10.0,13182
1242388981,None,None,residential,0,0,0,10.0,13183
1242389135,None,None,residential,0,0,0,10.0,13184
1242389136,None,None,residential,0,0,0,10.0,13185
1242400402,None,None,residential,0,0,0,10.0,13186
1242406281,None,None,residential,0,0,0,10.0,13187
1242406282,None,None,residential,0,0,0,10.0,13188
1242424352,None,None,residential,0,0,0,10.0,13189
1242424353,None,None,residential,0,0,0,10.0,13190
1242424354,None,None,residential,0,0,0,10.0,13191
1242424355,None,None,residential,0,0,0,10.0,13192
1242424356,None,None,residential,0,0,0,10.0,13193
1242469907,None,None,residential,0,0,0,10.0,13194
1242469908,None,None,residential,0,0,0,10.0,13195
1242469909,None,None,residential,0,0,0,10.0,13196
1242469910,None,None,residential,0,0,0,10.0,13197
1242469911,None,None,residential,0,0,0,10.0,13198
1242469912,None,None,residential,0,0,0,10.0,13199
1242469913,None,None,residential,0,0,0,10.0,13200
1242469914,None,None,residential,0,0,0,10.0,13201
1242469915,None,None,residential,0,0,0,10.0,13202
1242469916,None,None,residential,0,0,0,10.0,13203
1242469917,None,None,residential,0,0,0,10.0,13204
1242469918,None,None,residential,0,0,0,10.0,13205
1242469919,None,None,residential,0,0,0,10.0,13206
1242469920,None,None,residential,0,0,0,10.0,13207
1242469921,None,None,residential,0,0,0,10.0,13208
1242469922,None,None,residential,0,0,0,10.0,13209
1242469923,None,None,residential,0,0,0,10.0,13210
1242469924,None,None,residential,0,0,0,10.0,13211
1242469925,None,None,residential,0,0,0,10.0,13212
1242469926,None,None,residential,0,0,0,10.0,13213
1242470286,None,None,residential,0,0,0,10.0,13214
1242470287,None,None,residential,0,0,0,10.0,13215
1242470288,None,None,residential,0,0,0,10.0,13216
1242470917,None,None,residential,0,0,0,10.0,13217
1242470918,None,None,residential,0,0,0,10.0,13218
1242470919,None,None,residential,0,0,0,10.0,13219
1242470920,None,None,residential,0,0,0,10.0,13220
1242470921,None,None,residential,0,0,0,10.0,13221
1242470922,None,None,residential,0,0,0,10.0,13222
1242472467,None,None,unclassified,0,0,0,10.0,13223
1242472746,None,None,residential,0,0,0,10.0,13224
1242472747,None,None,residential,0,0,0,10.0,13225
1242472748,None,None,residential,0,0,0,10.0,13226
1242473399,None,None,residential,0,0,0,10.0,13227
1242473400,None,None,residential,0,0,0,10.0,13228
1242473401,None,None,residential,0,0,0,10.0,13229
1242474689,None,None,residential,0,0,0,10.0,13230
1242474690,None,None,residential,0,0,0,10.0,13231
1242474691,None,None,residential,0,0,0,10.0,13232
1242475338,None,None,residential,0,0,0,10.0,13233
1242475339,None,None,residential,0,0,0,10.0,13234
1242475340,None,None,residential,0,0,0,10.0,13235
1242475341,None,None,residential,0,0,0,10.0,13236
1242475342,None,None,residential,0,0,0,10.0,13237
1242475343,None,None,residential,0,0,0,10.0,13238
1242618410,None,None,residential,0,0,0,10.0,13239
1242618411,None,None,residential,0,0,0,10.0,13240
1242618412,None,None,residential,0,0,0,10.0,13241
1242618413,None,None,residential,0,0,0,10.0,13242
1242618414,None,None,residential,0,0,0,10.0,13243
1242618415,None,None,residential,0,0,0,10.0,13244
1242618416,None,None,residential,0,0,0,10.0,13245
1242618417,None,None,residential,0,0,0,10.0,13246
1242618418,None,None,residential,0,0,0,10.0,13247
1242618419,None,None,residential,0,0,0,10.0,13248
1242618420,None,None,residential,0,0,0,10.0,13249
1242618421,None,None,residential,0,0,0,10.0,13250
1242618422,None,None,residential,0,0,0,10.0,13251
1242618423,None,None,residential,0,0,0,10.0,13252
1242618424,None,None,residential,0,0,0,10.0,13253
1242618425,None,None,residential,0,0,0,10.0,13254
1242618426,None,None,residential,0,0,0,10.0,13255
1242618427,None,None,residential,0,0,0,10.0,13256
1242618428,None,None,residential,0,0,0,10.0,13257
1242618429,None,None,residential,0,0,0,10.0,13258
1242618430,None,None,residential,0,0,0,10.0,13259
1242618431,None,None,residential,0,0,0,10.0,13260
1242618432,None,None,residential,0,0,0,10.0,13261
1242618433,None,None,residential,0,0,0,10.0,13262
1242618434,None,None,residential,0,0,0,10.0,13263
1242618435,None,None,residential,0,0,0,10.0,13264
1242618436,None,None,residential,0,0,0,10.0,13265
1242618437,None,None,residential,0,0,0,10.0,13266
1242618438,None,None,residential,0,0,0,10.0,13267
1242618439,None,None,residential,0,0,0,10.0,13268
1242618440,None,None,residential,0,0,0,10.0,13269
1242618441,None,None,residential,0,0,0,10.0,13270
1242619076,None,None,residential,0,0,0,10.0,13271
1242619526,None,None,residential,0,0,0,10.0,13272
1242619527,None,None,residential,0,0,0,10.0,13273
1242619528,None,None,residential,0,0,0,10.0,13274
1242619862,None,None,residential,0,0,0,10.0,13275
1242619863,None,None,residential,0,0,0,10.0,13276
1242619966,None,None,residential,0,0,0,10.0,13277
1242619967,None,None,residential,0,0,0,10.0,13278
1242619968,None,None,residential,0,0,0,10.0,13279
1242621061,西军路,Y985,tertiary,0,1,0,10.0,13280
